stop_id,stop_name,num_lines,stop_code,x_coord,y_coord
101000401,Am Hügel,2,AMHG01,385955.43893235,5828423.15682859
101000402,Friedenfelser Str.,3,FRFE01,388571.42562975,5808282.4419938
101000403,Im Amseltal,1,IMAM01,383929.8264242,5832936.29074433
101000404,Im Amseltal,1,IMAM02,383858.41846287,5832940.66151156
101000406,Glasgower Str.,2,GLSG01,387848.49754437,5824020.47773496
101000407,Bristolstr.,2,BRST01,388256.81026401,5824442.67448517
101000408,Holländerstr./Aroser Allee,2,HLAR01,388416.13026475,5824874.91838929
101000409,Grindelwaldweg,2,GRIN01,388366.20740439,5825062.75150691
101000410,Aroser Allee/Gotthardstr.,2,ARGO01,388251.94551508,5825495.10140018
101000411,Weiße Stadt,2,WSST01,388270.96872387,5825721.92208017
101000412,U Paracelsus-Bad/Aroser Allee,5,UPAA03,388242.67635341,5826158.24038824
101000413,U Paracelsus-Bad,3,UPBA01,388049.40279197,5826295.70963906
101000414,Roedernallee/Flottenstr.,3,ROFL01,387990.91790548,5826726.7911695
101000415,Weinbrennerweg,2,WNBR01,387803.93621542,5827152.63261458
101000416,Schmitzweg,2,SMTZ01,387648.76039202,5827504.96253461
101000417,Alt-Wittenau/Roedernallee,2,AWRO01,387501.24451399,5827839.85122017
101000418,Urban Tech Republic,1,UTRE01,383778.53271617,5823742.49040183
101000419,Urban Tech Republic,1,UTRE02,383762.70354083,5823767.97421075
101000420,U Güntzelstr.,2,UGT01N,386667.44579602,5817135.48113078
101000421,Lange Enden,1,LGEN01,386459.19059752,5828878.83763319
101000422,Lippstädter Str.,1,LIPP01,384564.35305919,5808293.08378341
101000423,Platz der Republik,1,PLRE01,389378.4242396,5819860.4239605
101000424,Waidmannsluster D/Oraniendamm,2,WAOR03,386465.91041853,5830008.43801008
101000425,Zehntwerderweg,2,ZEWW01,386077.27781411,5830409.71777431
101000426,Almutstr.,2,ALMT01,386067.73178152,5830790.3820691
101000427,Schildower Str.,2,SDWR01,385960.94589866,5831116.39699852
101000428,Waldseeweg,2,WSWG01,385829.27560465,5831416.48957023
101000430,Hermsdorfer Damm/Berliner Str.,2,HEBE02,385793.1180929,5831644.56427707
101000431,Veltheimstr.,2,VEHM01,385717.78332075,5832125.36830561
101000432,Loerkesteig,2,LOER01,384966.54753301,5832068.88734607
101000433,Im Fischgrund,2,IMFG01,384561.68184296,5832442.08254608
101000434,Schäferberg,1,SFBG01,372579.82108587,5808923.48133961
101000435,Konzer Platz,1,KONZ01,384879.32753482,5833515.86627721
101000436,Markgrafenstr.,1,MKGR01,384590.17631416,5833228.99978685
101000437,Zeltinger Platz/S Frohnau,3,ZPSF01,384292.09601431,5832893.39596725
101000439,An der Buche,2,ANDB01,383841.92489413,5832573.89237041
101000440,Donnersmarckplatz,2,DOPL01,383572.67975459,5832518.22566108
101000441,Benediktinerstr.,2,BNDK01,383133.26920303,5832600.49036828
101000442,Maximiliankorso/Sigismundkorso,2,MASI01,383002.37330275,5832736.78139901
101000443,Maximiliankorso/Sigismundkorso,2,MASI02,382940.59014769,5832701.06102775
101000444,Benediktinerstr.,2,BNDK02,383084.27626719,5832621.82936728
101000445,Donnersmarckplatz,2,DOPL02,383549.1578258,5832516.87305024
101000446,An der Buche,2,ANDB02,383886.62353878,5832594.74009344
101000447,Kaisereiche,2,KAEI01,386695.34263098,5814553.8046297
101000448,Zeltinger Platz/S Frohnau,2,ZPSF02,384332.6524521,5832833.72032648
101000449,Markgrafenstr.,1,MKGR02,384641.06902219,5833291.71730392
101000450,Konzer Platz,1,KONZ02,384850.40453151,5833477.92248482
101000451,Am Pilz,1,AMPI01,385047.9291105,5833878.23554166
101000452,Loerkesteig,3,LOER02,384965.39887078,5832066.41054752
101000453,Veltheimstr.,2,VEHM02,385711.40349235,5832136.89089493
101000454,Buschkrug,1,BUKR01,394759.1845772,5812685.91184964
101000455,Hermsdorfer Damm/Berliner Str.,2,HEBE03,385804.00798403,5831549.36281102
101000456,Schildower Str.,2,SDWR02,386004.86895722,5831033.75609314
101000457,Almutstr.,2,ALMT02,386070.78620306,5830830.11653165
101000458,Zehntwerderweg,2,ZEWW02,386149.16250834,5830325.15744826
101000459,Waidmannsluster D/Oraniendamm,2,WAOR04,386450.43002419,5830014.52908228
101000462,Lange Enden,1,LGEN02,386429.90415351,5828805.69422458
101000463,Hermsdorfer Str./Alt-Wittenau,3,HSAW01,386346.47478238,5828336.81255379
101000464,Wittenau Kirche,3,WIKI02,386587.08276733,5828185.74145243
101000466,Alt-Wittenau/Roedernallee,2,AWRO02,387496.59817354,5827832.03502773
101000467,Schmitzweg,2,SMTZ02,387626.78425532,5827537.872856
101000468,Weinbrennerweg,2,WNBR02,387809.34292903,5827121.52801006
101000469,Roedernallee/Flottenstr.,2,ROFL02,387977.4696915,5826740.15258412
101000470,U Paracelsus-Bad/Aroser Allee,5,UPAA04,388284.60801731,5826128.53826143
101000471,Weiße Stadt,2,WSST02,388253.23044694,5825767.26229272
101000472,Aroser Allee/Gotthardstr.,2,ARGO02,388259.68253995,5825365.76220615
101000473,Grindelwaldweg,2,GRIN02,388324.61115949,5825120.34266565
101000474,Holländerstr./Aroser Allee,2,HLAR02,388411.95966212,5824792.59998742
101000475,Bristolstr.,2,BRST02,388247.11616998,5824442.86260624
101000476,Glasgower Str.,2,GLSG02,387879.40414367,5824062.99023792
101000477,U Seestr.,2,USEE02,388325.27921313,5823569.42577388
101000478,Roseneck,3,RSNE01,383323.14413888,5815379.47295166
101000479,U Uhlandstr.,6,UUHL03,386380.17835503,5818256.17505218
101000480,Hubertusbrücke,1,HUBB01,373707.72015579,5807740.19360391
101000481,Hubertusbrücke,1,HUBB02,373712.82581538,5807713.98746552
101000482,Stuthirtenweg,3,STUT03,394453.73754774,5808630.94112621
101000483,Clayallee/Oskar-Helene-Park,3,CLAO01,382356.17659978,5812250.84032839
101000484,Gutzmannstr.,2,GTZM01,380996.61641734,5809314.12614086
101000485,Gutzmannstr.,2,GTZM02,380995.32474815,5809304.05294038
101000486,U Alt-Tempelhof,4,UATH01,390290.12994997,5814107.07657064
101000487,Weg nach Reiswerder,2,WNRW01,381920.09675199,5825596.15857461
101000488,Weg nach Reiswerder,2,WNRW02,381927.86142483,5825600.66727177
101000490,Haus des Rundfunks,5,HDRF03,383050.35529492,5818887.38592561
101000492,Hubertusbader Str.,1,HUBA01,382908.21134536,5815646.26852215
101000493,U Alt-Tempelhof,1,UATH02,390357.28597032,5814107.01122034
101000494,U Borsigwerke,2,UBW01,384090.86411412,5827290.53602798
101000495,Namslaustr.,2,NAMS01,384312.53769046,5826801.34478029
101000496,U Holzhauser Str.,2,UHHS06N,384445.32085752,5826464.73222616
101000497,Sterkrader Str.,3,STRK01,383834.23353922,5826448.27052765
101000498,Kamener Weg,3,KAMW01,383322.24542163,5826473.62009725
101000499,Neheimer Str.,2,NEHM01,382976.48488094,5826490.80054694
101000500,Wasserwerk Tegel,2,WWTG01,382399.29192208,5826452.99644647
101000501,Bernauer Str./Wassersportvereine,2,BWSV01,382116.74960425,5826119.29304246
101000502,Maienwerderweg,2,MAIE01,381698.04488705,5825010.11260865
101000503,Tegeler Brücke,2,TEBR01,381321.59612377,5824003.33261669
101000504,Liesborner Weg,1,LSBN01,383290.01778923,5826687.52087326
101000505,Gartenfeld,3,GAFE02,381185.71987497,5823463.44732992
101000506,Lutoner Str.,3,LTON02,376309.67349037,5820998.65697886
101000507,Haselhorster D./Gartenfelder Str,5,HDGF01,380659.23906952,5822895.89573569
101000508,Adalbertstr./Oranienstr.,1,ADOR01N,392687.92497125,5817943.39334582
101000511,Heylstr.,1,HEYL01,387601.8602197,5815829.99150704
101000512,Heylstr.,1,HEYL02,387619.12153573,5815849.15868472
101000515,Schallweg,3,SCLL02,373638.53250543,5813438.81989829
101000517,Ziegelhof,4,ZGLH01,377579.12770007,5821381.68965372
101000518,Ziegelhof,2,ZGLH04,377546.76139339,5821420.3037102
101000519,Richard-Strauss-Str.,1,RSTR01,382636.29254114,5815818.02240615
101000520,Roseneck/Teplitzer Str.,1,RSNT02,383119.67067081,5815571.05025318
101000521,Kolonie Hasenheide,1,KOHH01,376787.25538663,5820830.37710828
101000522,Ziegelhof,4,ZGLH02,377604.99576909,5821385.29405958
101000523,Brunsbütteler D./Ruhlebener Str.,6,BDRU01,377787.43834451,5821792.60182721
101000524,Sandwiesenweg,1,SWSW01,375651.94219211,5825236.02013688
101000526,U Haselhorst,2,UHAS02,380117.5893114,5822477.22371634
101000527,Budapester Str.,1,BUDP01,387685.34617116,5818673.51799823
101000528,U Haselhorst,1,UHAS01,380083.82923315,5822421.47299422
101000529,U Haselhorst,4,UHAS09,380127.9527529,5822569.82695279
101000530,Treptower Brücke,1,TWBR01,394920.9478932,5815718.80081268
101000531,Glühwürmchenweg,1,GLWM01,374929.32858677,5824562.2084997
101000532,Paulsternstr./Gartenfelder Str.,2,PSGF01,381094.09975821,5823010.31586995
101000533,Gartenfeld,3,GAFE03,381202.69999538,5823504.22166892
101000534,Hahneberg,1,HNBG02,374076.51380602,5820945.65953147
101000535,Tegeler Brücke,2,TEBR02,381317.78454413,5823971.20800134
101000536,Maienwerderweg,2,MAIE02,381668.2559756,5824916.3856651
101000537,Bernauer Str./Wassersportvereine,2,BWSV02,382115.63674757,5826097.60817403
101000538,Wasserwerk Tegel,2,WWTG02,382362.93396277,5826413.08550967
101000539,Neheimer Str.,2,NEHM02,382937.61480452,5826487.03519975
101000540,Kamener Weg,3,KAMW02,383319.01798321,5826467.07574593
101000541,Sterkrader Str.,3,STRK02,383843.90248205,5826441.1856558
101000542,U Holzhauser Str.,2,UHHS01,384447.21440906,5826543.38686023
101000543,Namslaustr.,2,NAMS02,384323.20230322,5826825.73044249
101000544,U Borsigwerke,2,UBW02,384154.97889504,5827186.62358452
101000545,Halbauer Weg,1,HALB02,388612.44187804,5810635.80963707
101000546,Mescheder Weg,2,MEWG01,384084.38332379,5826435.69887034
101000547,Katzbachstr.,2,KBYO01,389859.8496445,5816967.0640632
101000548,Hahneberg,1,HNBG03,374147.96590496,5820927.69635567
101000549,U Alt-Tempelhof,2,UATH03,390218.08282999,5814058.96148634
101000550,Gorkistr./Ziekowstr.,7,GOZI01,384245.45990618,5828083.7499555
101000551,Bollestr.,3,BOLL01,384721.89024357,5828154.76624037
101000552,Am Kesselpfuhl,2,AKPF01,385537.22207997,5828321.32335959
101000553,Dominicusstr./Hauptstr.,1,DOHA03,387805.7327237,5815881.80819839
101000554,Kolpingplatz,1,KOLP01,388834.75210249,5826174.56186282
101000555,Nikolskoer Weg,1,NIKW02,371448.78924794,5808778.68178586
101000556,Schloss Glienicke,1,SGLI01,370602.30247433,5808721.06154361
101000557,Am Kesselpfuhl,2,AKPF02,385572.93761856,5828332.64971046
101000558,Bollestr.,3,BOLL02,384713.54093805,5828162.53054364
101000559,Eschachstr./S Tegel,7,ESTG01,384139.12130252,5828075.97722955
101000560,Türkenstr.,3,TURK01,387909.45198881,5823871.22314889
101000561,U Haselhorst,2,UHAS05,380119.24093703,5822460.79181682
101000562,Rohdestr.,1,RHDE01,391831.0611992,5813393.93598208
101000563,Trettachzeile,2,TRTT01,384500.36345454,5827690.71744717
101000564,Appenzeller Str.,2,APPZ02,384342.48025255,5809288.84452074
101000565,Kamenzer Damm/Wedellstr.,1,KDWD01,388440.91183646,5810602.06810387
101000566,Malteserstr./Kamenzer Damm,1,MAKM01,388115.25920977,5810535.06309518
101000567,Holzhauser Str./Schubartstr.,1,HHSB02,385170.73680261,5827144.77553254
101000568,Innungsstr.,1,INNU01,385415.22025362,5826798.14503969
101000569,S+U Jungfernheide,2,SUJH02,384696.59758895,5821463.52003487
101000570,Olbendorfer Weg,1,OLBW01,386140.61062874,5827135.90104051
101000571,Hohefeldstr.,1,HOFE01,385297.72044092,5831448.90878624
101000572,S Buckower Chaussee West,2,SBUW01,389719.87838489,5807863.04384178
101000574,Holzhauser Str./Wittestr.,2,HOWI01,384887.8711192,5826878.27625988
101000575,Pfarrer-Heß-Weg,1,PFHS01,398701.63426129,5808754.60455782
101000576,S Buckower Chaussee West,2,SBUW02,389783.72914435,5807886.73811408
101000577,Göschenplatz/S Wittenau,1,GSWI01,387028.88114095,5828797.25701092
101000578,Prinzenstr./Ritterstr.,1,PRRT01,392053.37143391,5818016.86113232
101000579,Betriebshof Britz,1,BTRB01,393718.83081155,5812521.10775012
101000581,Holzhauser Str./Schubartstr.,2,HHSB03,385217.80641912,5827138.38370317
101000582,Miraustr.,2,MIRA01,385453.51976633,5827312.78489404
101000583,Holzhauser Str./Triftstr.,1,HHTR01,385877.95617733,5827599.38642935
101000584,Wittenau Kirche,3,WIKI05,386622.91794124,5828145.66055031
101000585,Innungsstr.,1,INNU02,385405.39352394,5826817.92776703
101000587,Schubartstr./Ernststr.,1,SCER01,385013.61079774,5827374.15194717
101000588,Wilhelmplatz,2,WIPL01,373618.87488742,5808590.35501321
101000589,U Alt-Tempelhof,3,UATH04,390276.23645767,5814065.34717062
101000590,Trettachzeile,2,TRTT02,384469.14627084,5827742.10059446
101000591,U Holzhauser Str.,3,UHHS02,384393.69752103,5826489.81214234
101000592,U Haselhorst,1,UHAS03,380083.91046018,5822433.88564977
101000593,Wismarer Str.,4,WIST01,384762.51907794,5808902.28552837
101000594,S+U Innsbrucker Platz,2,SUIP01,387510.12635446,5815580.85018182
101000595,Seestr./Amrumer Str.,1,SEAM01,387731.44014368,5823040.26220597
101000597,Roswithastr.,1,RSWT01,385146.14773984,5831675.58634524
101000598,Morusstr.,2,MORU02,393547.20044415,5815395.34402618
101000599,S+U Rathaus Spandau,8,SUSP01,377927.74235447,5822289.02575799
101000600,Titiseestr.,3,TITI01,387062.70826053,5829916.73656548
101000601,S Nikolassee,1,SNIK01,377249.51794305,5810477.97690325
101000602,Grützmacherpark,1,GRUE01,380101.38705854,5823102.00268065
101000603,Steglitzer Damm/Halskestr.,1,SDHA01,387558.33931755,5812394.53087669
101000607,Westfälische Str/Konstanzer Str.,2,WEKO01,385375.11429241,5817040.87192377
101000609,U Hansaplatz,2,UHA03,387474.74019327,5819949.64815053
101000610,Großer Stern,2,GSTN01,387938.07174518,5819611.05280924
101000611,Nord.Botschaften/Adenauer-Stiftg,4,NBAD01,388108.53977545,5818947.95215829
101000613,Nahmitzer Damm,3,NAHM02,388850.92151839,5808009.65374122
101000614,Golßener Str.,1,GOLS01,391335.58765128,5816054.26529058
101000615,Golßener Str.,1,GOLS02,391405.95102505,5816031.41965308
101000616,U Rudow,2,URUD01,397711.2928658,5808321.76952221
101000617,U Rudow,1,URUD02,397724.86975828,5808320.30760038
101000618,Machandelweg,5,MCHD02,380878.26772212,5820817.02451176
101000619,Hohenstaufenstr.,1,HOST01,387672.62430774,5817263.55141966
101000621,U Kurfürstendamm,5,UKFD01,386725.21761105,5818332.80431421
101000623,Schulenburgpark,1,SUBP01,396081.63774838,5814051.05673746
101000624,Wexstr.,1,WEX01,386808.15213266,5815595.89862279
101000625,Liebenowzeile,1,LBNZ01,387824.55574982,5812327.97307784
101000626,Ziegrastr.,2,ZIEG01,395316.35193266,5814716.35063953
101000627,Görresstr.,1,GORR01,386181.45298838,5815241.73274164
101000628,Gorkistr./Am Nordgraben,3,GOAN01,385132.59559547,5828224.44684532
101000629,Buckower Damm/Ringslebenstr.,2,BURI01,393883.22443496,5808622.78317702
101000630,Görresstr.,1,GORR02,386195.38338478,5815232.97454433
101000631,S Sonnenallee,1,SSON01N,395110.69322062,5814844.0551836
101000632,Liebenowzeile,1,LBNZ02,387894.15175842,5812333.149194
101000633,Wexstr.,1,WEX02,386748.17863395,5815581.23663039
101000634,Felixstr.,2,FLIX01,390898.20670448,5814034.32054194
101000635,Bergstr.,1,BERG01,384786.9799163,5831902.01471201
101000636,Rathaus Schöneberg,3,RHSB01,387635.9091879,5816300.70919761
101000638,Hohenstaufenstr.,1,HOST02,387705.95693081,5817281.21547321
101000639,Waidmannsluster D/Oraniendamm,1,WAOR05,386591.58275246,5830012.4386572
101000640,U Nollendorfplatz,5,UNDP03,388235.6273752,5817843.60668391
101000641,U Nollendorfplatz,2,UNDP04N,388293.42919677,5817870.49795219
101000642,Lützowplatz,5,LTZP01,388135.31214418,5818478.66898259
101000643,Nord.Botschaften/Adenauer-Stiftg,4,NBAD02,388135.34536072,5818948.24140137
101000644,Großer Stern,2,GSTN02,387944.61559362,5819629.13058345
101000645,U Hansaplatz,2,UHA01,387470.91732891,5819974.71818927
101000646,Berner Str.,1,BERN01,383993.49022807,5810535.20787797
101000647,Gorkistr./Am Nordgraben,3,GOAN02,385182.02840815,5828226.20024209
101000648,Neue Kreisstr.,1,NKRS01,373553.19876706,5807096.84054305
101000649,Westfälische Str/Konstanzer Str.,2,WEKO02,385331.77233058,5817054.29329086
101000650,Gritznerstr.,1,GRTZ01,385610.82605889,5814023.86169861
101000651,Gritznerstr.,1,GRTZ02,385655.69123522,5814011.61020941
101000652,Weskammstr.,3,WESK01,387748.38801055,5808425.27223968
101000653,U Voltastr.,1,UVOL02,391025.06113444,5822416.51260205
101000655,Alt-Kladow,2,ALKL02,373887.35486676,5813141.56853132
101000657,Seestr./Beusselstr.,2,SEBE01,386565.09277786,5822225.11464113
101000658,Radtkestr.,2,RDTK01,380885.86666738,5809979.59910355
101000660,S Nikolassee,1,SNIK03,377215.59122189,5810489.82633782
101000661,Seestr./Amrumer Str.,1,SEAM02,387686.15279886,5823124.62781769
101000662,S Lichterfelde Süd,3,SLIS03,385118.69465214,5808091.65917386
101000663,Veltheimstr.,1,VEHM03,385654.1014371,5832173.27672586
101000664,Amandastr.,1,AMND01,386252.06636488,5832010.39022546
101000665,Südwestkorso/Taunusstr.,1,SUTA01,386060.11480651,5815060.35973549
101000666,Goethestr./Potsdamer Str.,2,GOPD01,391561.44126023,5807283.09808326
101000667,Grünhofer Weg,1,GRHW01,377067.67620436,5822014.19448344
101000668,Päwesiner Weg,1,PWSW01,376356.70037838,5821988.12149312
101000669,Egelpfuhlstr.,1,EGPF01,375871.56818272,5821970.06289658
101000670,Harburger Weg,1,HRBW01,375399.73106306,5821951.73597812
101000671,Alt-Kladow,1,ALKL06,373876.45960572,5813119.60836955
101000672,Brandwerder,2,BRWD01,374994.1848692,5822216.85402096
101000673,Klosterbuschweg,2,KLBW01,375011.16351573,5822536.21404654
101000674,Klosterbuschweg,2,KLBW02,375012.74288683,5822587.69016182
101000675,Brandwerder,2,BRWD02,374999.1327148,5822166.65800203
101000676,Heidebergplan,1,HBPL01,374352.05246116,5822840.65074444
101000677,Zeppelinstr./Seegefelder Str.,2,ZESE01,376742.91391972,5822520.05772098
101000679,U Dahlem-Dorf,1,UDD03,383769.05924853,5813367.61327719
101000680,Wiebestr./Huttenstr.,1,WIHU01,386048.48124882,5821119.52240679
101000681,Neheimer Str.,1,NEHM03,382889.73981484,5826487.63853182
101000682,Magistratsweg/Brunsbütteler D.,1,MABR02,375022.04334059,5821920.53255018
101000683,Harburger Weg,1,HRBW02,375420.32132668,5821935.45318224
101000684,Egelpfuhlstr.,1,EGPF02,375874.30857635,5821951.00736636
101000685,Päwesiner Weg,1,PWSW02,376363.74500524,5821969.59193349
101000686,Grünhofer Weg,1,GRHW02,377089.79330838,5822009.8774826
101000687,Brunsbütteler D./Ruhlebener Str.,1,BDRU02,377740.16578721,5821851.69662363
101000688,Veitstr.,2,VEIT02,383893.71177315,5827744.06877166
101000689,Seydlitzstr.,3,SEYD01,389041.44393093,5820884.97260888
101000690,Landhaussiedlung,2,LHSS01,398167.66311946,5808601.07108437
101000691,Dillenburger Str.,2,DILL01,384989.37828674,5814529.14382889
101000692,Paulsenstr.,1,PLSN01,385410.26721932,5814146.36410223
101000693,Lepsiusstr.,1,LEPS01,385904.30450748,5813844.79098148
101000694,Neuruppiner Str.,2,NRPP02,379437.14198849,5809380.75641883
101000695,S+U Rathaus Steglitz,5,SURZ02,386001.0921991,5813134.19320764
101000696,Treptower Brücke,1,TWBR02,394905.67274245,5815709.78121408
101000697,Neue Filandastr.,4,NFIL01,386653.85239052,5812697.50868447
101000698,Appenzeller Str.,1,APPZ07,384260.22445773,5809374.71684832
101000699,Appenzeller Str.,1,APPZ03,384240.74264712,5809407.18506993
101000701,Wesenberger Ring,1,WESR01,393984.15714989,5810934.78890868
101000702,Leonorenstr./Siemensstr.,6,LESI03,387145.45473709,5811726.01989767
101000703,Goldkäferweg,1,GOLD02,374527.1550893,5824568.15870669
101000704,Lankwitz Kirche,2,LKWK03,387577.21340319,5810815.1689047
101000705,Paul-Schneider-Str.,3,PASN01,387866.01769255,5810595.29385038
101000706,U Theodor-Heuss-Platz West,3,UTHW01,382661.07390843,5819181.77875291
101000707,Im Fischgrund,2,IMFG02,384596.73080536,5832381.71624204
101000708,Emmichstr.,1,EMMI02,388175.38335354,5809831.57034216
101000709,Marchandstr.,1,MCHN01,388301.59375764,5809369.19386062
101000710,Friedrichrodaer Str.,1,FROD01,388381.32162335,5809086.89879415
101000711,Vom Guten Hirten,1,VOGH01,388570.91107678,5808550.32894847
101000712,Friedhof Marienfelde,1,FHMF01,388725.8497635,5808352.6981867
101000713,Erinnerungsstätte Marienfelde,1,ESMF01,389102.70827549,5809072.69471647
101000714,Hranitzkystr.,1,HRAN01,389196.25816355,5809244.00830885
